name,lon,lat,pop
1+MI+E+OF+US+HWY+183+.6+MI+S+OF,-98.93,34.77,8708
1221+W.+BOUNDARY+ROAD,-97.72,34.88,55834
1944+COUNTY+ROAD+1250,-97.77,35.21,55834
3+MI+N+OF+CYRIL+ON+HWY+8.+E+SIDE+OF+RD,-98.19,34.94,28762
NATION+GRID+ADDRESS%3A+N2605+E1074,-98.36,35.45,28762
E1320+ROAD+E.+OF+SR+9,-98.59,35.1,28762
23807+E+1330+ROAD,-98.74,35.09,8708
14437+N+2220+ROAD,-99.03,34.92,8708
5+MI+N+OF+HOBART+%26+2+MI+W+OF+US+HWY+183,-99.09,35.12,8708
21724+HWY+9,-99.11,35.01,8708
E1080+%26+N2120,-99.2,35.45,10916
12335+HWY+34,-99.51,35.23,21859
EXIT+7+I-40+ON+N1740+ROAD,-99.88,35.22,21859
401+NORTH+CEMETERY+ROAD,-98.35,34.9,28762
501+N.+EAST+34TH+STREET,-97.73,35.31,55834
1410+COUNTY+STREET+2980,-97.69,35.19,55834
47118+CS+2740,-98.11,34.88,28762
E1310+ROAD,-97.83,35.12,55834
I-44+%26+HIGHWAY+62,-97.89,35.05,55834
891+STATE+HWY+152,-97.95,35.33,55834
11131+HIGHWAY+54,-98.73,35.4,10916
20292+HIGHWAY+6,-99.36,35.16,21859
APPROX+4+MILES+SOUTH+OF+CLINTON.+OK+AND+0.65+MILES+WEST+OF+HWY+183,-98.99,35.44,10916
APPROXIMATELY+6.2+MILES+WEST+OF+ELK+CITY,-99.54,35.42,21859
THIS+SITE+IS+LOCATED+7+MILES+EAST+AND+0.5+MILES+NORTH+OF,-99.17,36.02,4891
7+MILES+EAST+OF+ROLL,-99.59,35.78,3583
LOCATED+.2+MILE+WEST+AND+.13+MILE+NORTH++OF+THE+INTERSECTION+OF+HIGHWA,-99.84,35.42,3583
ON+STATE+HWY+33.+1.2+MILES+NORTH+AND+BACK+.6+MILES+1+MILE+WEST+OF,-99.21,35.65,29003
2301+EAST+MAIN+%28WEATHER+DT%29,-98.68,35.54,29003
GAMBRIL+PARK+ROAD%3B++SOUTH+OF+THE+INTERSECTION+OF+GAMBRIL+PARK+ROAD+AND,-77.5,39.49,259547
DIXON+ROAD,-77.34,39.3,259547
PROPERTY+OFF+BOLLINGER+ROAD+NORTH+OF+EBBY+ROAD,-77.32,39.63,259547
66+CANADA+HILL+ROAD,-77.59,39.52,259547
HIGHWAY+35.+2+MILES+NE+OF+INTERSECTION+OF+HIGHWAY+35+%26+HIGHWAY+185,-96.76,28.55,21290
1500%27+SOUTH+OF+SR-766+%26+SR-953.+4.3+MILES+NNW+OF,-97.33,29.15,20160
APPROX.+0.7+MILES+SE+OF,-96.62,28.6,21290
0.9+MILES+NW+OF+INTERSECTION+OF+HIGHWAY+59+AND+FM+239,-97.43,28.67,21290
APPROX.+4.6+MILES+NORTH+OF+REFUGIO.+TEXAS,-97.29,28.38,6948
1000%27+E+OF+SR-72+%26+0.3+MILES+NE+OF,-97.49,28.99,20160
279+HARRISON+AVENUE,-96.44,28.44,21290
0.9+MILES+N.+OF+IRWINTON+ON+HWY+441.,-83.18,32.82,8954
JOINER+RD.+.+0.6+MILES+EAST+OF+OCONEE+RD..,-82.83,32.92,20374
ON+COUNTY+ROAD+157.+3.9+MILES+SOUTH+OF+DUBLIN+COURTHOUSE,-82.91,32.48,47546
4.2+MILES+ESE+OF+ON+CR+138,-82.64,32.72,9643
1.5+MILES+N+OF,-82.8,33.13,20374
MILL+ROAD,-83.33,32.88,8954
3400+S.+MASSACHUSETTS+AVENUE,-93.19,43.12,42450
RRI.+BOX+118,-93.32,42.76,10070
4+MILES+WEST+OF+LAKE+MILLS,-93.62,43.43,10354
2.7+MILES+EAST+OF+ALGONA,-94.16,43.07,14813
6+MILES+WEST%2FSOUTHWEST+OF,-94.08,43.37,10354
5+MILES+EAST+OF,-93.33,43.44,14813
0.2+MILE+WEST+OF+INTERSTATE+ROUTE+35+%26+2.4+MILES+NORTH+OF+THE+CERRO+GO,-93.35,42.94,42450
18683+360TH+STREET,-93.63,43.28,10354
600+FEET+SOUTH+OF+US+ROUTE+18+AND+.4+MILES+WEST+OF+STATE+ROUTE+107,-93.38,43.14,42450
.5+MI+E+OF+I35+%26+.5+MI+S+OF+SR+9,-93.34,43.28,7381
103+EAST+STATE+ST.+WHICH+IS+APPR.+1.8+MI+WEST+OF+THE+WINNEBAGO+RIVER+%26,-93.2,43.15,42450
CO.+RD.+R-20+%26+HWY+9+%28BUFFALO+CENTER+DT+196494490%29,-93.93,43.39,10354
%28WHITTEMORE%29+502+RAILROAD+STREET,-94.43,43.06,14813
1350+FT+NW+OF+INT+OF+RT+108+%26+I-55,-89.64,39.28,28414
ROUTE+4+SOUTH+%26+GEORGE+STREET,-89.77,39.49,44926
200%27+NORTH+STATE+ROUTE+138,-89.75,39.07,44926
2.75+MILES+WEST+OF+ST.+HWY.+98+AND+CTY.+RD.+330+INTERS.%3B+ACCESS+RD+ON,-82.87,29.41,41503
LEBANON+STATION+CELL+SITE+-+ON+E+SIDE+OF+OLD+LEBANON+RD.+APPROX+1+MI+N,-82.64,29.18,41503
APPROX.+4+MILES+NORTH+OF+US19+ON+CR+349.+AND+APPROX.+1%2F2+MI.+WEST+ON+P,-82.97,29.65,16826
APPROX.+1+MILE+NORTH+OF+HWY.+27+ON+COUNTY+ROAD+502,-82.47,29.41,41503
APPROX+1+MILES+N+OF+SR349+AT+SR+475.+APPROX.+2.5+MILES+W+SOUTHWEST+OF,-82.97,29.94,8422
APPROX+1+MILE+S+OF+US+41+AND+SR+26.+1+MILE+E+OF,-82.58,29.63,269043
WEST+CROSS+CITY+-+APPRX+4.7+MI+NNW+OF+ST.+HWY+19%2F98+ON+DIXIE+CITY+RD+3,-83.23,29.69,16826
CEDAR+KEY+CELL+SITE+-+HCR+BOX+1,-83.01,29.2,41503
2.75MI+W+OF+ST+HWY+98+%26+CTY+RD+330.+S+SIDE+ACCESS+R,-82.87,29.41,41503
6447+SW+HWY+358,-83.38,29.66,16826
1.75+MILES+SOUTH+ON+SR+7.+2+MILES+WEST+OF+CORDELE,-83.78,31.94,22372
ROUTE+1.+ACCESSED+EAST+OFF+GA+HIGHWAY+233+SOUTH.+NEAR,-83.45,31.93,8635
APPROXIMATELY+1.5+MILES+NORTH+OF+HIGHWAY+112ON+US-41.+APPROX.+4000+FEE,-83.66,31.74,7985
2955+TRAIL+180,-83.71,40.35,45672
21840+SR+739,-83.5,40.31,58988
5121+SEBRING-WARNER+ROAD,-84.61,40.08,51113
4748+FAIRGROUND+ROAD,-84.62,40.56,41172
14010+COUNTY+ROAD+25A,-84.17,40.4,48590
5863+ROAD+61,-83.89,40.44,45672
26705+STATE+ROUTE+4,-83.27,40.4,58988
4900-C+COOPER+ROAD,-84.62,40.43,41172
621+PLUM+VALLEY+ROAD,-83.77,40.35,45672
6448+STATE+ROUTE+292,-83.63,40.33,45672
14297C+STATE+ROUTE+235+NORTH,-83.88,40.53,45672
9350+INDUSTRIAL+PARKWAY,-83.22,40.15,58988
11681+STATE+ROUTE+706,-83.98,40.29,45672
19105+SR+245,-83.41,40.24,58988
11902+HWY+36,-83.27,40.26,58988
2140+GORDON+LANDIS+ROAD,-84.52,39.98,51113
1540+VAN+DEMARK+RD,-84.19,40.26,48590
330+SE+DEERFIELD+ROAD,-84.79,40.2,51113
367+ASHCRAFT+ROAD,-84.79,40.42,41172
3740+VERO+WAY,-85.29,30.77,46414
7900+W.+HWY+98+100018767+%28FOREST+BEACH+100018767%29,-86.31,30.38,74071
820+A+STATE+HWY.+83,-86.11,30.73,74071
0.5++MILES+S+OF+CARYVILLE.++SW++FROM++I%2FS++I-10++%26++SR++279++%28CARYVILL,-85.81,30.76,25473
1%2F2+MILE+E+OF+I%2FS+OF+COUNTY+RD.+278A+%26+OSWALT-GILBERT+ROAD,-85.57,30.76,25473
ROUTE+3.+BOX+19,-86.13,30.51,74071
4435+E.+HIGHWAY+98+%28GRAYTON+BEACH+-+100021737%29,-86.11,30.36,74071
3655+GLASS+ROAD+-+%28MAGNOLIA+OAKS%29+100032451,-85.05,30.83,46414
7859+MUNFORD+LANE,-84.94,30.68,46414
15100+HIGHWAY+90+WEST++%28MOSSEY+HEAD%2FHWY+285%29,-86.36,30.74,74071
5107+SMOKEY+ROAD,-85.48,30.94,46414
1096+SCENIC+GULF+DRIVE,-86.37,30.38,74071
%28SAN+DESTIN+SITE%2935+WEST+BRADLEY+STREET,-86.39,30.38,74071
%28SANTA+ROSA+BEACH+SITE%29+5161+US+HWY+98+WEST,-86.27,30.37,74071
8103T+STEEL+MILL+CREEK+ROAD,-86.45,30.95,210738
ALPINE+HEIGHTS,-86.22,30.74,74071
1.55+NM+NORTH+OF+DUMAJACK+RD+ON+HWY+77+%28WEST+SIDE%29,-85.63,30.55,25473
APPROX.+1300%27+E+OF+ST.+RTE+121+ON+THE+N+SIDE+OF+COUNTY+RD..+2.5+MI.+SE,-89.32,40.11,28618
APPROX.+300%27+SOUTH+OF+ST.+RTE.+10+%26+600%27+WEST+OF+DELAND+CEMETARY,-88.65,40.13,16344
ROUTE+5,-89.22,40.26,28618
NORTH+BUSINESS+ROUTE+51,-88.96,40.18,15638
1200+NORTH+ROAD,-88.59,39.97,16344
36773+US+HWY+136,-89.66,40.3,13359
316+WEST+POPLAR+STREET,-90.01,40.16,13359
%28BETHANY+SAM+SITE%29+334+CR1600N,-88.75,39.65,14501
APPROXIMATELY+0.6+MILES+FROM+HIGHWAY+52+ON+STONY+GAP+ROAD+2+MILES+SOUT,-80.17,35.32,62806
HAMLET+SITE+-+1972+E.+U.S.+HWY+74,-79.65,34.87,44829
WADESBORO+CELL+SITE+107+STAHL+STREET,-80.08,34.98,24446
BISCOE+SITE+-+425+WEST+RAILROAD+ST.+%28ADJACENT%29,-79.75,35.3,27173
RT.+1.+BOX+105A+%28ADJ.%29+HORN+TOWN+ROAD,-80.24,34.98,24446
176+BEAVER+DAM+CHURCH+ROAD,-79.62,34.99,44829
TROY+RELOCATE+-+528+WOOD+STREET,-79.89,35.36,27173
WEST+SIDE+OF+I-55.+2+1%2F2+MILES+SOUTH-WEST+OF+GRENADA,-89.85,33.75,20758
1.7+MILES+ESE+OF,-89.88,34.05,12108
2.5+MILES+WEST+OF+CALHOUN+CITY%3B+1+MILE+NORTH+OF+ROUTE+8,-89.35,33.86,14361
20053+BARNES+ROAD,-88.57,33.92,35252
RURAL+ROUTE+RAILROAD+ROAD,-88.61,33.59,19316
130+COUNTY.+ROUTE++%23210,-89.02,33.93,17103
WATERVILLE+CELL+SITE%3A+++++OFF+OF+PINE+VALLEY+RD%3B+APPROX+2.5+MI+E+OF+ST,-89.6,34.09,12108
30082+HIGHWAY+41,-88.71,34.0,17103
622+HWY+9+N,-89.35,34.03,14361
115+LOLLAR+STREET,-88.13,33.89,13805
20053+BARNES+ROAD,-88.57,33.92,35252
US+HIGHWAY+45,-88.53,33.82,35252
453+OLD+WHITE+ROAD+NORTH,-88.66,33.61,19316
HIGHWAY+45+A,-88.67,33.72,35252
WISE+GAP+SITE+52616+HIGHWAY+8,-88.33,33.89,35252
729+RICHLAND,-83.01,34.68,79546
GEORGE+TODD+RD,-83.06,34.86,79546
197+WALTERS+MTN.+RD,-83.24,34.8,79546
%236+AT+PINE+CIRCLE,-83.21,35.08,35858
REIDSVILLE+CELL+SITE-+RTE.7.+BOX+704.+MT.+CARMEL+CHURCH+ROAD,-79.66,36.44,91010
STONEVILLE++2.100+FEET+SE+OF+INTERSECTION+U.S.+HWY.+220+AND+S.R.+2153,-79.93,36.4,91010
EDEN+CELL+SITE-+171A+AARON+LANE,-79.76,36.46,91010
281+NC+68,-79.94,36.28,91010
HWY14+%26+BUS+34+INTER.+N+3+BLOCKS+TURNS+E+FOR+1+MI,-93.28,41.01,8600
1+MILE+NORTH+OF+THE+INTERSECTION+OF+HIGHWAY+69+AND+I-35,-93.79,41.06,9395
AT+I-35+H2+N+FOR+1.25+MI+THEN+W+.33+MI+ACROSS+I-35,-93.84,40.76,7870
CRESTON+CELL+SITE+FROM+HWY34%2F+TOWN+RD.+NORTH+1.5MI+EAST+1MI+NORTH+.75M,-94.31,41.08,12241
1.2+MILES+WEST+OF+MT.+AYR,-94.25,40.72,4894
0.5+MILE+NW+OF,-93.34,40.77,6441
108+NORTH+BIRCH+STREET,-94.36,41.06,12241
S.+SMITH+ST.,-93.92,40.6,7870
NW+18TH+ST,-93.76,40.75,7870
APPROX.+1.6+MI+NORTH+OF+HWY.+51+ON+HWY.+27+APPROX.+2.4+MI+WEST+OF+HWY.,-83.23,30.07,8422
APPROXIMATELY+4.7+MILES+NORTH-NORTHWEST+OF+SITE+HIGHWAY+19%2F98+ON+DIXIE,-83.23,29.69,16826
775+COUNTY+ROAD+421,-99.82,33.16,5658
COUNTY+STATE+HWY+14,-93.83,45.05,138377
%28NORTH+BRANCH%29+0.3+MILES+EAST+ON+CR+30+410TH+STREET,-92.97,45.54,56579
4.35+MI+N,-92.35,45.04,90687
VERNON+AVENUE,-93.34,44.63,149013
8810+HIGHWAY+212,-93.75,44.78,105089
NE+OF+INT+OF+ROUND+LAKE,-93.34,45.26,356921
2.47+MI+SE,-93.96,45.2,138377
FALLBROOK+ROAD+%26+265TH+STREET,-93.0,45.33,56579
1800+W+4TH+STREET,-92.89,44.74,429021
4255+185TH+ST.+WEST,-93.61,44.68,149013
2618+COUNTY+ROAD+S,-92.27,45.12,90687
1820+110TH+STREET,-92.59,45.13,90687
20675+NE+HIGHWAY+65,-93.23,45.34,356921
1408+300TH+ST.,-92.2,45.07,90687
11236+DEUCE+RD.,-93.29,44.57,149013
48520+GALLANT+AVENUE,-92.98,45.65,56579
9938+STATE+HWY+55+NW.+P.O.+BOX+340,-94.09,45.25,138377
25734+ROCHESTER+ROAD,-92.96,44.58,429021
2510+MENDELSSOHN+AVENUE+NORTH,-93.4,45.01,1265843
2112A+MINNEHAHA+AVENUE+SOUTH,-93.24,44.96,1265843
183+HWY+63,-92.37,44.89,90687
BARTON+AVE.+%26+COUNTY+RD.+111,-93.91,45.35,138377
11380+LAKE+RD.,-92.87,44.9,262440
24+MAGNUS+JOHNSON+RD.,-94.3,45.31,161075
357+BROADWAY+AVENUE+NORTH,-94.19,45.08,138377
%28FRANCO+SITE%29+3515+WEST+OLD+SHAKOPEE+RD,-93.33,44.81,1265843
%28SOUTH+BRANCH+SITE%296350+360TH+STREET,-92.98,45.47,56579
SCANDIA+SITE+12270+SCANDIA+TRAIL+NORTH,-92.86,45.26,262440
4300%27+S+FROM+INT+I+35+%26+ST+RT+A+%28RIDGEWAY%29,-94.01,40.36,8352
3.5+MI+N-NE+%28PRINCETON+MO%29,-93.56,40.36,3617
ROUTE+5+BOX+61,-93.71,40.09,9850
RURAL+ROUTE+3+BOX+233,-93.0,40.42,4696
ROUTE+3,-93.08,40.22,6089
43960+HWY+6,-93.29,40.13,6089
MCNEIL+STREET+%26+BRANDT+STREET+%28MERCER+SITE%29,-93.52,40.51,3617
%28EAGLEVILLE%29+32164+W%2F+215TH+LANE%28305867%29,-93.97,40.45,8352
1874+HIGHWAY+67,-98.83,32.78,9366
9291+HWY+380+WEST,-98.85,33.18,18010
10000+WEST+HIGHWAY+180,-99.42,32.71,3265
650+COUNTY+ROAD+152,-99.6,32.53,3265
1201+NORTH+WEBB+STREET,-99.8,32.96,20083
11451+HIGHWAY+180+EAST,-99.73,32.75,20083
5568+HIGHWAY+183+SOUTH,-99.05,33.0,1501
421+CR+213,-99.14,32.56,3265
1450+FARM+MARKET+400,-101.79,33.21,5951
411+A+STREET,-101.83,32.98,5951
7825+WOODROW+ROAD,-101.99,33.45,310569
560+HIGHWAY+87,-101.81,33.33,5951
WILLOWS+ROAD+%28HIGHWAY+61%29,-90.94,32.03,8988
1578+GRAVEL+HILL+ROAD,-91.05,31.69,6990
2453+HIGHWAY+61+SOUTH,-90.99,31.94,8988
4803+DUKE+ROAD,-90.67,32.11,231840
32175A+HWY+75,-91.33,30.17,32511
%28NAPOLEONVILLE+SITE%29+HWY+308+.7+MI+ESE,-91.01,29.94,21891
%28PLAQUEMINES+POINT+SITE%29+25265+HWY+1+S,-91.22,30.27,32511
WHITE+CASTLE+SITE+LOUISIANA+HWY+1,-91.17,30.18,32511
%28PERCLE+SITE%29+2945+HIGHWAY+1+%28304801%29,-90.97,29.85,21891
%28PIERRE+PART+SITE%29+3618+HWY+70+SOUTH,-91.22,29.95,21891
77+NE+HWY+B,-93.58,40.25,9850
250%27+N+OF+TOWER+STREET.+TRENTON.+MO,-93.63,40.09,9850
500+LOCUST+STREET,-93.94,40.38,8352
RT.+2.+BOX+235,-93.56,40.4,3617
32164+W.+215TH+LANE,-94.02,40.25,8352
22789+HWY+139,-93.3,39.78,11920
17946+EAST+240+AVENUE,-93.97,40.45,8352
580+DANVILLE+CORNER+ROAD,-70.24,44.03,108277
NORTH+PARISH+ROAD,-70.21,44.32,108277
44+DUFF+ROAD,-70.39,44.08,108277
1551E+850N,-85.37,40.31,114135
8586+EAST+1250+NORTH,-85.22,40.31,114135
9880+WEST+COUNTY+ROAD+900N,-85.5,40.32,114135
801B+NORTH+WALNUT+STREET,-85.39,40.2,114135
15201+WEST+200+NORTH,-85.56,40.22,114135
2801+EAST+SHOCKLEY+ROAD,-85.36,40.11,114135
7700+SOUTH+TENNESSEE+STREET,-85.55,40.12,114135
7700+EAST+JACKSON+STREET,-85.3,40.19,114135
1991+N.+ELIZABETH+STREET,-89.01,39.86,104009
DECATUR+EAST+RR+6+350+FT+SW+OF+TURPIN+RD+%26+LARRY+HAND+RD,-88.92,39.79,104009
10960+CEMETERY+ROAD,-88.8,39.99,104009
14510+JANVRIN+ROAD,-88.99,40.04,104009
1+1%2F2+MILES+EAST+OF+US+RT+51,-88.99,39.66,104009
8851+GREEN+BAY+ROAD,-87.89,42.54,169561
6203+28TH+AVENUE,-87.84,42.58,169561
9240+328TH+AVENUE,-88.21,42.54,169561
81ST+STREET+AND+195TH+AVENUE,-88.04,42.56,169561
500+22ND+AVENUE,-87.84,42.66,169561
38601+31ST+STREET,-88.28,42.61,169561
38700+87TH+STREET,-88.28,42.55,169561
1271+224TH+AVENUE,-88.08,42.64,169561
1815+BIRCH+ROAD,-87.83,42.63,169561
8025+128TH+AVENUE,-87.96,42.56,169561
5614+52ND+AVENUE,-87.88,42.59,169561
COUNTY+TRUNK+HIGHWAY+SOUTH,-88.04,43.78,115340
600+BUTLER+STREET,-87.96,43.55,115340
N3191+BATES+ROAD,-88.0,43.66,115340
3321+PAINE+AVENUE,-87.75,43.72,115340
WEST+1500+DEMASTER+ROAD,-87.77,43.62,115340
1314+N0RTH+43RD+STREET,-87.76,43.76,115340
WEST+1545+COUNTY+ROAD+MM,-87.77,43.86,115340
4+MILES+NORTH+%26+1+MILE+EAST+OF+JOHNSTOWN,-104.89,40.39,324492
.02+MILES+EAST+OF+QUEBEC+ST.+%26+48+MILES+NORTH+OF+EAST+136TH+AVENUE,-104.9,39.95,517421
6589+NORTH+95TH+STREET,-105.13,40.09,326196
CORNER+11TH+AVENUE+%26+23RD+STREET.+UNIVERSITY+OF+NO.+COLORADO,-104.7,40.4,324492
2.20+MILES+SW+OF+HARDIN,-104.44,40.32,324492
KEENESBURG+SITE+8159+WELD+COUNTY+RD+57,-104.53,40.12,324492
7.65+MILES+NE+OF,-104.89,40.78,324492
2.92+MILE+NE+OF,-104.29,40.67,324492
INTERSECTION+OF+EAST+COUNTY+LINE+ROAD+AND+WASACH+ROAD,-105.05,40.24,324492
14051+WELD+COUNTY+ROAD+20,-104.78,40.13,324492
25+EAST+WALNUT,-104.89,40.48,324492
INTERSECTION+OF+I-25+%26+HWY+52,-104.98,40.09,324492
HUDSON+SITE+21235+WELD+COUNTY+ROAD+12,-104.66,40.07,324492
RAYMER++-+142+FRONT+ST.,-103.83,40.61,324492
ROGGEN+SITE+I-76+FRONTAGE+ROAD,-104.38,40.17,324492
4000+SOUTH+UNIVERSITY+AVENUE,-96.8,46.83,181923
3.25+MILES+WEST+OF+ROLLAG,-96.3,46.74,64222
CASSELTON+SITE+2.4+MILES+W.+OF+CASSELTON,-97.28,46.91,181923
ARGUSVILLE+SITE+NW+1%2F4+OF+NW+1%2F4+OF+S11.+T141N.+R50W,-96.98,47.05,181923
SE+1%2F4+OF+SW+1%2F4.+SECT+34.+TOWNS%2FCORNER-LYNSE+CEMETARY,-96.38,46.98,64222
5280+173RD+AVENUE+SE,-96.84,46.64,181923
4701+TRAILS+END,-105.14,40.52,356899
124++W+MAGNOLIA,-105.08,40.58,356899
1260+BIG+THOMPSON+AVENUE+ESTES+PARK,-105.5,40.38,356899
3350+FOX+ACRES+DRIVE+E,-105.58,40.8,356899
1149+NORTH+MADISON,-105.06,40.4,356899
1.52+MI+E+AND+0.54+MI+S+OF+THE+INTERSECTION+OF+US+RTE+287+AND+RED+FEAT,-105.19,40.79,356899
%28VIRGINIA+DALE+SITE%29+28342+N.+HIGHWAY+287,-105.34,40.93,356899
TEDS+PLACE+SITE+3463+N+COUNTY+RD+27+EAST,-105.2,40.63,356899
1015+S.+TAFT+HILL+RD.,-105.12,40.57,356899
7+MILES+SOUTH+OF+CASPER,-106.31,42.74,79858
5.2+MILES+SOUTHWEST+OF,-106.81,42.53,79858
23.5+MILES+NORTH+OF,-106.32,43.17,79858
5.96+MILES+EAST+AND+0.71+MILES+SOUTH+OF++MCFARLAND+RANCH,-106.88,42.96,79858
0.22+MILES+W+%26+2.70+MILES+S+OF+THE+INTERSECTION+OF+ZERO+ROAD+%26+THIRTY-,-106.52,42.82,79858
1.5+MI+EAST+AND+0.5+MI+SOUTH+OF+WHERE+STATE+ROUTE+387+INTERSECTS,-106.17,43.48,79858
1.2+MILE+NORTH+OF,-97.04,47.96,31364
NW+CORNER+SECTION+32+FAIRFAX+TOWNSHIP,-96.59,47.69,31364
2.8+MILES+NW+OF+ARVILLA,-97.56,47.94,69451
.93+MILES+NORTH+OF+MCINTOSH,-95.88,47.66,31364
213+WATER+TOWER+LANE,-97.57,47.73,69451
36006+410TH+STREET+SE,-95.7,47.57,31364
601+11TH+ST+NE,-97.07,47.76,69451
33268+290TH+STREET+SE+%28MN-06004+TRAIL%29,-95.78,47.75,31364
%28DOUGLAS+SITE%29+3.72+MI+SE,-105.31,42.72,13822
2.88+MI+W+AND+1.6+MI+S+OF+HYLTON+RNCH,-105.87,42.9,13822
1%2F4+MI+E+HWY+59+1+MI+S,-105.25,43.19,13822
%28ROBERTSON+FLATS+SITE%29+FOREST+RD..+942.+EAST+OF+HWY+59,-105.38,43.4,13822
COUNTY+HIGHWAY+NN+%26+US+HIGHWAY+12,-88.52,42.67,103868
1515+1517+COUNTY+HIGHWAY+D,-88.38,42.74,103868
NORTH+4978+BAKERTOWN+ROAD,-88.6,43.02,84769
W3842+STATE+HIGHWAY+60,-88.59,43.34,87839
W672+PELL+LAKE+DRIVE,-88.33,42.55,103868
W1826+HAVEN+DRIVE,-88.25,43.57,103403
WILD+DUCK+ROAD,-88.58,42.55,103868
WEST+575+DINNS+HILL+ROAD,-88.19,43.65,103403
W2620+COUNTY+ROAD+J,-88.43,42.83,103868
W1957+STATE+ROAD+16,-88.63,43.16,84769
955+8TH+STREET,-88.59,42.87,84769
COUNTY+TRUNK+HIGHWAY+SOUTH,-88.04,43.78,115340
W843+HARDING+RD,-88.44,43.25,87839
6217+MORGANS+ROAD,-88.54,43.07,404198
0.2+MI.+WEST+OF+STATE+RTE.+1200.+0.7+MI.+SOUTH+OF+STATE+121+INTERSECTI,-92.72,31.33,129648
CELL+3.+%22BALL%22+0.57+MI+SE+OF+INTERSEC+OF+ROBERTSON+AND+SPRINGHILL+ROAD,-92.43,31.44,129648
CELL+4+%22DRY+PRONG%22+0.4+MILES+N+FROM+INTERSECTION+OF+US+167+%26+SR+127,-92.53,31.59,22389
4.8+MILES+WSW+OF+LECOMPTE.+0.4+MILES+N+OF+STATE+ROUTE+112,-92.48,31.07,129648
405+SANDERS+STREET,-92.44,31.32,129648
GLENMORA+CELL+SITE,-92.6,30.98,129648
984+SCENIC+DRIVE,-91.69,47.01,10641
B+TOWER+SOUTH+SIDE+OUTER+DRIVE,-91.27,47.29,10641
HWY+6.+4.1+MILES+WEST+OF+GRAND+MARAIS,-90.35,47.77,5463
HWY+1.+1+MILE+NORTH+OF,-91.37,47.62,10641
COURTHOUSE+601+3RD+AVE.++%28CASTLE+DANGER+%23050536%29,-91.53,47.13,3740
118+TOWER+RUN+ROAD,-90.71,47.66,5463
3501+AIRPORT+ROAD,-120.76,38.72,192843
TOP+OF+ECHO+SUMMIT,-120.05,38.8,192843
PARK+CREEK+ROAD,-120.55,38.76,192843
BIG+HILL+STATION+ROAD,-120.41,38.84,192843
3026+CRYSTAL+VIEW+LANE,-121.02,38.67,192843
6780+TOWER+ROAD,-120.73,38.57,192843
2311+ETHEL+DRIVE,-121.04,38.7,192843
3581+PALMER+DRIVE,-120.96,38.66,192843
3641+HIGHWAY+49,-121.02,38.86,192843
1500+OLD+STATION+ROAD,-120.99,38.56,192843
6170+SOUTH+SHINGLE+ROAD,-120.96,38.6,192843
7101+WILSON+AVENUE,-120.13,39.06,192843
2780+EL+DORAHO+HILLS+BOULEVARD,-121.08,38.69,192843
1034+ANN+STREET,-88.63,42.63,103868
WEST6584+TERRITORIAL+ROAD,-88.63,42.77,103868
W8752+HIGHWAY+12,-88.97,42.99,84769
W11793+HIGHWAY+27,-89.59,43.61,57532
N3761+HIGHWAY+26,-88.73,43.32,87839
4898+NORTH+BAKERTOWN+ROAD,-88.71,43.02,84769
8954+WESTBOUND+LANE,-88.74,42.6,103868
W5633+HOGE+ROAD,-88.81,42.86,84769
STATE+HIGHWAY+23+AND+BUSINESS+PARK+ROAD,-89.74,43.63,57532
W8538+AIRPORT+ROAD,-88.95,43.11,84769
N948+WENDT+ROAD,-89.11,43.31,57532
300+PROSPECT+AVENUE,-89.54,43.31,57532
NORTH+1306+PINE+HOLLOW+ROAD,-89.44,43.32,57532
N7925+COUNTY+HIGHWAY+%22X%22,-88.72,43.13,84769
N3299+MCMILLAN+ROAD,-89.43,43.4,57532
W4705+SAMPSON+ROAD,-89.23,43.41,57532
428+EAST+ALBERT+STREET,-89.46,43.55,57532
11695+STATE+ROAD+22+EAST,-85.91,40.48,82544
170+NORTH+COUNTY+ROAD+700+WEST,-86.26,40.48,82544
1948+SOUTH+1150+WEST+UNIT+-B,-86.23,40.27,15148
950+SOUTH+MAIN+STREET,-86.04,40.27,15148
6122+WEST+100+SOUTH,-86.13,40.28,15148
12418+WEST+125+NORTH,-86.36,40.49,82544
320+NORTH+WEST+STREET,-86.28,40.42,82544
2.25+MILES+SSW+OF+EURAKA+SPRINGS,-93.75,36.37,28380
APPROX.+1.3+MI+ESE+OF+CROSSBOW+ROAD+ON+MADISON+CR-17+APPROX.+1.320%27+W,-93.72,36.07,16576
APPROXIMATELY++.3+MILE+EAST++OF+HIGHWAY+%2321+ON+MOUNTAIN+AVENUE+APPROXI,-93.56,36.38,28380
TOP+OF+BRADSHAW+MOUNTAIN+1.5+MI+E+FO+HWY+103,-93.44,36.29,28380
%28DRAKES+CREEK%29+HWY+295,-93.92,36.04,16576
%28KINGSTON+SITE%29+140+MADISON+COUNTY+ROAD+2626,-93.52,36.05,16576
MAPLE+STREET,-93.77,35.82,16576
200+YARDS+OFF+OF+HWY+23.+ON+TOP+OF+WHITTMORE+MOUNTAIN,-93.74,35.86,16576
1147+COUNTY+ROAD+2235+%28%22KIMBERLY%22%29,-92.5,39.42,24748
27242+HICKORY+STREET,-92.53,39.76,15117
10256+LONG+BRANCH+AVENUE,-92.97,39.7,7426
4273+SHELBY+337,-92.11,39.8,5930
